country,date,"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)","Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Agriculture, forestry, and fishing, value added (% of GDP)",Armed forces personnel (% of total labor force),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),"Death rate, crude (per 1,000 people)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),"Fertility rate, total (births per woman)",GDP (current US$),GDP growth (annual %),GINI index (World Bank estimate),"Government expenditure on education, total (% of government expenditure)",Income share held by fourth 20%,Income share held by highest 20%,Income share held by lowest 20%,Income share held by second 20%,Income share held by third 20%,"Industry (including construction), value added (% of GDP)","Life expectancy at birth, total (years)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth total (% of people ages 15-24)",Merchandise trade (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population density (people per sq. km of land area),Population growth (annual %),Population in the largest city (% of urban population),Population living in slums (% of urban population),"Population, female","Population, male","Population, total",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of undernourishment (% of population),"Prevalence of underweight, weight for age (% of children under 5)",Rural population (% of total population),"Services, value added (% of GDP)",Surface area (sq. km),Tax revenue (% of GDP),Urban population (% of total population),Urban population growth (annual %)
Italy,1964,,,22.5294,53.0832777759098,15.3825389670955,37.7007388088143,,,19.7,,9.5,,,,,,,,,,,,2.65,63175417019.0094,2.79770227911493,,,,,,,,,70.3117073170732,,,20.9195294999372,2.72735589826609,,,24.6276014866315,65.3239211704837,10.0484773428848,175.700758219714,0.822623699867765,8.5618610605294,,26541784.0,25133566.0,51675350.0,,,,,,,38.65,,301340.0,,61.35,1.63602671711505
Italy,1963,,,21.5912,53.0393686699042,15.1756605414092,37.863708128495,,,18.7,,10.1,,,,,,,,,,,,2.5,57710743059.8341,5.60972797819829,,,,,,,,,69.2480487804878,,,21.9109984199818,2.75343795360876,,,24.7411550226564,65.3426643114078,9.91618066593579,174.261330794601,0.729553242231653,8.49634383061897,,26327740.0,24924260.0,51252000.0,,,,,,,39.147,,301340.0,,60.853,1.55128737033283
Italy,1962,,,20.653,53.0863495476337,14.9782651440308,38.1080844036029,,,18.4,,10.0,,,,,,,,,,,,2.44,50383891898.9911,6.20365045787139,,,,,,,,,69.149756097561,,,21.3083975758033,2.63383835685955,,,24.8931953770026,65.3226112294277,9.78419339356964,172.994627860324,0.676622989670017,8.42446072871783,,26138706.0,24740744.0,50879450.0,,,,,,,39.645,,301340.0,,60.355,1.50683335249242
Italy,1961,,,19.9226,53.0672049302952,14.7759169309039,38.2912879993913,,,18.4,,9.3,,,,,,,,,,,,2.42,44842760293.1924,8.20724591384763,,,,,,,,,69.760243902439,,,20.9732851825087,2.57386907530496,,,25.0159973077692,65.3307812496129,9.65322144261792,171.828057529496,0.668382874410405,8.34166693168887,,25964789.0,24571561.0,50536350.0,,,,,,,40.144,,301340.0,,59.856,1.498806985842
Italy,1960,,,19.1922,52.8931454486667,14.5576037809543,38.3355416677124,,,18.1,,9.6,,,,,,,,,,,,2.37,40385288344.1911,,,,,,,,,,69.1239024390244,,,20.7773680566204,2.71382598828575,0.0,,25.0734210985439,65.4051550272152,9.52142387424084,,1.99392840634543,8.24046905665833,,25794879.0,24404821.0,50199700.0,,,,,,,40.639,,,,59.361,2.83640101522505
Liechtenstein,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.6478502,,,,,236.9375,0.290582690270153,,,,,37910.0,,,,,,,85.662,,160.0,,14.338,0.460957762829909
Liechtenstein,2017,100.0,100.0,,,,,,,8.9,,6.6,,,,,,,,,,,,1.61,,,,,,,,,,,82.2585365853659,,,,,122.7566138,,,,,236.25,0.37636875513052,,,,,37800.0,,,,,,,85.685,,160.0,,14.315,0.463092427119094
Liechtenstein,2016,100.0,100.0,,,,,,,10.0,,7.2,,,,,,,,,,,,1.61,6214633651.30911,,,,,,,,,41.8491484184915,82.2585365853659,,,,,117.6323756,,,,,235.3625,0.500480226864086,,,,,37658.0,,,,,,,85.697,,160.0,,14.303,0.502560387669389
Liechtenstein,2015,100.0,100.0,,,,,,,8.7,,6.7,,,,,,,,,,,,1.4,6268391521.19701,,,,,,,,,37.2602648896845,82.6560975609756,,,,,109.2874299,,,,,234.1875,0.661376301266921,,,,,37470.0,,,,,,,85.697,,160.0,,14.303,0.580145727462512
Liechtenstein,2014,100.0,100.0,,,,,,,10.0,,7.2,,,,,,,,,,,,1.59,6657170923.37918,,,,,,,,,39.647172626367,82.0731707317073,,,,,109.2120463,,,,,232.64375,0.779431376924594,,,,,37223.0,,,,,,,85.687,,160.0,,14.313,0.640182943317856
Liechtenstein,2013,100.0,100.0,,,,,,,9.2,,6.7,,,,,,,,,,,,1.45,6391735893.83968,,,,,,,,,39.3045826652038,82.2609756097561,,,,,104.0423458,,,,,230.8375,0.867454351064779,,,,,36934.0,,,,,,,85.666,,160.0,,14.334,0.644307705529097
Liechtenstein,2012,100.0,100.0,,,,,,,9.7,,6.1,,,,,,,,,,,,1.51,5456009384.66461,,,,,,,,,,82.3829268292683,,,,,98.5388502,,,,,228.84375,0.883310730332751,,,,,36615.0,,,,,,,85.633,,160.0,,14.367,0.571974867278691
Liechtenstein,2011,100.0,100.0,,,,,,,10.9,,6.8,,,,,,,,,,,,1.69,5739977477.47748,,,,,,,,,,81.7926829268293,,,,,101.8653735,,,,,226.83125,0.827262731069455,,,,,36293.0,,,,,,,85.59,,160.0,,14.41,0.45994715044578
Liechtenstein,2010,100.0,100.0,,,,,,,9.1,,6.6,,,,,,,,,,,,1.4,5082366478.08994,,,,,,,,,,81.8414634146342,,,,,98.62754904,,,,,224.9625,0.74455524450427,,,,,35994.0,,,,,,,85.536,,160.0,,14.464,0.365631120311048
Liechtenstein,2009,100.0,100.0,,,,,,,11.4,,6.4,,,,,,,,,,,,1.71,4504549214.22663,-1.15748182240914,,,,,,,,,81.5,,,,,97.96512442,,,,,223.29375,0.719124422682976,,,,,35727.0,,,,,,,85.481,,160.0,,14.519,0.328280684892531
Liechtenstein,2008,100.0,100.0,,,,,,,9.9,,5.8,,,,,,,,,,,,1.43,5081432924.0144,1.79808768644494,,,,,,,,,82.6829268292683,,,,,95.8529503,,,,,221.69375,0.718654066264389,,,,,35471.0,,,,,,,85.426,,160.0,,14.574,0.348769971828533
Liechtenstein,2007,100.0,100.0,,,,,,,10.0,,6.4,,,,,,,,,,,,1.42,4601299566.81106,3.32596295615298,,,,,,,,,81.2951219512195,,,,,90.90212113,,,,,220.10625,0.703836948921022,,,,,35217.0,,,,,,,85.371,,160.0,,14.629,0.330514542153085
Liechtenstein,2006,100.0,100.0,,,,,,,10.3,,6.3,,,,,,,,,,,,1.43,4000239272.61126,8.6449698468201,,,,,,,,,80.9487804878049,,,,,82.22762368,,,,,218.5625,0.73762945129744,,,,,34970.0,,,,,,,85.316,,160.0,,14.684,0.370695966392535
Liechtenstein,2005,100.0,100.0,,,,,,,11.0,,6.2,,,,,,,,,,,,1.49,3659251525.8593,4.82807495202613,,,,,,,,,80.6682926829268,,,,,79.2296834,,,,,216.95625,0.75472056353829,,,,,34713.0,,,,,,,85.261,,160.0,,14.739,0.372075235869157
Liechtenstein,2004,100.0,100.0,,,,,,,10.8,,5.7,,,,,,,,,,,,1.44,3454362685.96703,3.03917351224618,,,,,,,,,81.7707317073171,,,,,74.01602229,,,,,215.325,0.807266831691393,,,,,34452.0,,,,,,,85.205,,160.0,,14.795,0.432560643005366
Liechtenstein,2003,100.0,100.0,,,,,,,10.2,,6.4,,,,,,,,,,,,1.36,3070691319.52179,-1.93756624507328,,,,,,,,,79.9609756097561,,,,,73.15288954,,,,,213.59375,0.869902920037024,,,,,34175.0,,,,,,,85.15,,160.0,,14.85,0.493828164058258
Liechtenstein,2002,100.0,100.0,,,,,,,11.7,,6.4,,,,,,,,,,,,1.47,2688630822.53304,-0.993919344747155,,,,,,,,,79.6365853658537,,,,,33.65506656,,,,,211.74375,0.969887925007872,,,,,33879.0,,,,,,,85.094,,160.0,,14.906,0.595830958363063
Liechtenstein,2001,100.0,100.0,,,,,,,12.1,,6.6,,,,,,,,,,,,1.52,2491822706.80256,-0.733091477245267,,,,,,,,,79.2756097560976,,,,,32.78493085,,,,,209.7,1.10286421124473,,,,,33552.0,,,,,,,85.038,,160.0,,14.962,-0.0199183348930582
Liechtenstein,2000,100.0,100.0,,,,,,,12.9,,7.3,,,,96.67192,8.86692,96.67192,,71.49406,,,,1.57,2483953102.79488,3.22019099847837,,,,,,,,,76.8268292682927,,,,,30.13500482,,,,,207.4,1.2584885517601,,,,,33184.0,,,,,,,84.87,,160.0,,15.13,-0.595712643334713
Liechtenstein,1999,100.0,100.0,,,,,,,12.4,,6.4,,,,,,,,,,,,,2664026095.06058,10.410924164915,,,,,,,,,79.109756097561,,,,,27.46498215,,,,,204.80625,1.40752170018295,,,,,32769.0,,,,,,,84.586,,160.0,,15.414,-0.434611509863742
Liechtenstein,1998,100.0,100.0,,,,,,,12.6,,6.6,,,,,,,,,,,,,2479721340.8746,7.76126213311493,,,,,,,,,77.7463414634146,,,,,23.21190926,,,,,201.94375,1.49984882336847,,,,,32311.0,,,,,,,84.298,,160.0,,15.702,-0.3541916335646
Liechtenstein,1997,100.0,100.0,,,,,,,13.9,,7.4,,,,,,,,,,,,,2298410390.68421,7.22513503716394,,,,,,,,,76.0463414634146,,,,,,,,,,198.9375,1.52587721033832,,,,,31830.0,,,,,,,84.006,,160.0,,15.994,-0.313787274530786
Liechtenstein,1996,100.0,100.0,,,,,,,13.1,,7.4,,,,,,,,,,,,,2504033252.42718,6.90530073386458,,,,,,,,,76.8365853658537,,,,,,,,,,195.925,1.50417440340428,,,,,31348.0,,,,,,,83.71,,160.0,,16.29,0.333431710307538
Liechtenstein,1995,100.0,100.0,,,,,,,13.8,,7.3,,,,,,,,,,,,,2428461395.34884,5.87555219902336,,,,,,,,,77.390243902439,,,,,,,,,,193.0,1.48112191156384,,,,,30880.0,,,,,,,83.518,,160.0,,16.482,0.987174847915409
Liechtenstein,1994,100.0,100.0,,,,,,,11.7,,6.8,,,,,,,,,,,,,1948118227.68151,6.86614596309627,,,,,,,,,78.4219512195122,,,,,,,,,,190.1625,1.49338051273589,,,,,30426.0,,,,,,,83.434,,160.0,,16.566,0.976979159580503
Liechtenstein,1993,100.0,100.0,,,,,,,13.8,,5.9,,,,,,,,,,,,,1673104493.77369,4.33210022061587,,,,,,,,,,,,,,,,,,,187.34375,1.41784393719261,,,,,29975.0,,,,,,,83.349,,160.0,,16.651,0.905712138824762
Liechtenstein,1992,100.0,100.0,,,,,,,12.7,,6.1,,,,,,,,,,,,,1631197909.259,3.60829393644187,,,,,,,,,,,,,,,,,,,184.70625,1.34216485420437,,,,,29553.0,,,,,,,83.264,,160.0,,16.736,0.83240760818981
Liechtenstein,1991,100.0,100.0,,,,,,,14.2,,6.4,,,,,,,,,,,,,1484152022.3152,1.80116897703373,,,,,,,,,,,,,,,,,,,182.24375,1.27702432615096,,,,,29159.0,,,,,,,83.179,,160.0,,16.821,0.65453291559572
Liechtenstein,1990,100.0,100.0,,,,,,,13.2,,6.8,,,,,,,,,,,,,1421466239.56234,2.25287097057456,,,,,,,,,,,,,,0.0,,,,,179.93125,1.18803591683982,,,,,28789.0,,,,,,,83.072,,160.0,,16.928,0.370066211808096
Liechtenstein,1989,,,,,,,,,13.2,,6.1,,,,,,,,,,,,,1120000916.92646,4.49198530506261,,,,,,,,,,,,,,,,,,,177.80625,1.13119379355151,,,,,28449.0,,,,,,,82.936,,160.0,,17.064,0.350768955545273
Liechtenstein,1988,,,,,,,,,14.9,,7.0,,,,,,,,,,,,,1161757671.01756,5.6337983088407,,,,,,,,,,,,,,,,,,,175.80625,1.04350015950331,,,,,28129.0,,,,,,,82.799,,160.0,,17.201,0.227625550947961
Liechtenstein,1987,,,,,,,,,13.2,,6.5,,,,,,,,,,,,,1052843347.63948,9.23076798213556,,,,,,,,,,,,,,,,,,,173.98125,1.00369100222382,,,,,27837.0,,,,,,,82.66,,160.0,,17.34,0.2073829030272
Liechtenstein,1986,,,,,,,,,12.9,,6.9,,,,,,,,,,,,,779365167.602424,4.00000000000018,,,,,,,,,,,,,,,,,,,172.24375,0.988211590056923,,,,,27559.0,,,,,,,82.521,,160.0,,17.479,0.187013041517739
Liechtenstein,1985,,,,,,,,,13.9,,6.4,,,,,,,,,,,,,529078995.563876,7.02055448938852,,,,,,,,,,,,,,,,,,,170.55,0.927773387823689,,,,,27288.0,,,,,,,82.381,,160.0,,17.619,0.145696768410307
Liechtenstein,1984,,,,,,,,,15.2,,6.7,,,,,,,,,,,,,502617355.407073,4.2857094201833,,,,,,,,,,,,,,,,,,,168.975,0.917795573922927,,,,,27036.0,,,,,,,82.241,,160.0,,17.759,0.125052121340167
Liechtenstein,1983,,,,,,,,,13.2,,5.7,,,,,,,,,,,,,524034109.856605,0.538599941773739,,,,,,,,,,,,,,,,,,,167.43125,0.94890538541273,,,,,26789.0,,,,,,,82.099,,160.0,,17.901,0.146092063967487
Liechtenstein,1982,,,,,,,,,14.6,,6.4,,,,,,,,,,,,,522090331.478107,-1.5901068811138,,,,,,,,,,,,,,,,,,,165.85,1.12935599859129,,,,,26536.0,,,,,,,81.957,,160.0,,18.043,0.334728346005697
Liechtenstein,1981,,,,,,,,,14.4,,6.3,,,,,,,,,,,,,511658690.561043,4.81482021442807,,,,,,,,,,,,,,,,,,,163.9875,1.37769126490303,,,,,26238.0,,,,,,,81.813,,160.0,,18.187,0.905174057393102
Liechtenstein,1980,,,,,,,,,15.4,,6.9,,,,,,,,,,,,,534701915.617354,4.7586725235189,,,,,,,,,,,,,,,,,,,161.74375,1.63625139496428,,,,,25879.0,,,,,,,81.726,,160.0,,18.274,1.57718529327083
Liechtenstein,1979,,,,,,,,,14.5,,6.8,,,,,,,,,,,,,503180669.994587,4.75867148081142,,,,,,,,,,,,,,,,,,,159.11875,1.9193990525548,,,,,25459.0,,,,,,,81.716,,160.0,,18.284,1.86475481478959
Liechtenstein,1978,,,,,,,,,12.5,,6.5,,,,,,,,,,,,,436918176.733781,4.75867683526855,,,,,,,,,,,,,,,,,,,156.09375,2.13269115505073,,,,,24975.0,,,,,,,81.706,,160.0,,18.294,2.07880108543158
Liechtenstein,1977,,,,,,,,,12.6,,6.1,,,,,,,,,,,,,303496276.263782,4.75867709144384,,,,,,,,,,,,,,,,,,,152.8,2.13737233870079,,,,,24448.0,,,,,,,81.696,,160.0,,18.304,2.07729302901465
Liechtenstein,1976,,,,,,,,,14.4,,7.4,,,,,,,,,,,,,272493879.020643,4.75867203986536,,,,,,,,,,,,,,,,,,,149.56875,2.08160527606916,,,,,23931.0,,,,,,,81.686,,160.0,,18.314,2.02818660004534
Liechtenstein,1975,,,,,,,,,12.8,,7.5,,,,,,,,,,,,,246387479.177159,1.66923227673452,,,,,,,,,,,,,,,,,,,146.4875,1.96038246336169,,,,,23438.0,,,,,,,81.676,,160.0,,18.324,1.90392400542215
Liechtenstein,1974,,,,,,,,,13.9,,6.3,,,,,,,,,,,,,193983720.461869,1.66922250579742,,,,,,,,,,,,,,,,,,,143.64375,1.84434156904179,,,,,22983.0,,,,,,,81.666,,160.0,,18.334,1.79581026154019
Liechtenstein,1973,,,,,,,,,17.7,,7.8,,,,,,,,,,,,,165930611.729019,1.66922564379061,,,,,,,,,,,,,,,,,,,141.01875,1.84287543134514,,,,,22563.0,,,,,,,81.656,,160.0,,18.344,1.77944975604405
Liechtenstein,1972,,,,,,,,,16.2,,6.7,,,,,,,,,,,,,124941925.010473,1.66921956329236,,,,,,,,,,,,,,,,,,,138.44375,1.92808908226383,,,,,22151.0,,,,,,,81.646,,160.0,,18.354,1.88684843043827
Liechtenstein,1971,,,,,,,,,16.2,,8.6,,,,,,,,,,,,,104888628.171944,1.66922200819573,,,,,,,,,,,,,,,,,,,135.8,2.14921981473914,,,,,21728.0,,,,,,,81.636,,160.0,,18.364,1.66796891986554
Liechtenstein,1970,,,,,,,,,20.0,,7.7,,,,19.5,5.4,,,,,,,,90098330.6654471,,,,,,,,,,,,,,,,,,,,132.9125,2.37925193476323,,,,,21266.0,,,,,,,81.547,,160.0,,18.453,1.28239767183125
Liechtenstein,1969,,,,,,,,,19.9,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.7875,2.59032555534333,,,,,20766.0,,,,,,,81.346,,160.0,,18.654,1.53469002483839
Liechtenstein,1968,,,,,,,,,20.7,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.46875,2.72520997647958,,,,,20235.0,,,,,,,81.145,,160.0,,18.855,1.63851445835366
Liechtenstein,1967,,,,,,,,,20.4,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.06875,2.77545297474157,,,,,19691.0,,,,,,,80.941,,160.0,,19.059,1.72001015383453
Liechtenstein,1966,,,,,,,,,18.9,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.7,2.66146234663081,,,,,19152.0,,,,,,,80.736,,160.0,,19.264,1.58473261823399
Liechtenstein,1965,,,,,,,,,20.6,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.55625,2.6130720546052,,,,,18649.0,,,,,,,80.529,,160.0,,19.471,1.55429162862277
Liechtenstein,1964,,,,,,,,,20.6,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.55,2.50242946273248,,,,,18168.0,,,,,,,80.321,,160.0,,19.679,1.43684680720379
Liechtenstein,1963,,,,,,,,,22.0,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.74375,2.45670490532932,,,,,17719.0,,,,,,,80.11,,160.0,,19.89,1.40022290571776
Liechtenstein,1962,,,,,,,,,20.6,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.05625,2.31711261820479,,,,,17289.0,,,,,,,79.898,,160.0,,20.102,1.24512973910395
Liechtenstein,1961,,,,,,,,,21.3,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.58125,2.3963286474576,,,,,16893.0,,,,,,,79.685,,160.0,,20.315,1.79337453737923
Liechtenstein,1960,,,,,,,,,23.1,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26272032110959,,,,,16493.0,,,,,,,79.563,,,,20.437,2.31068044964751
Luxembourg,1999,100.0,100.0,10.7758,49.2026466378064,21.0025752382009,28.2000713996056,0.722728092277751,0.770310049795042,13.0,,8.8,,,,,,,,,1.95299994945526,21.9839992523193,76.0630035400391,1.74,22235929043.2559,8.48100282474833,,,,,,,,16.8674678590401,77.7707317073171,,,87.3406276941252,0.633042307321341,48.50647634,,18.9005755202174,67.0228306690597,14.076593810723,,1.35062128530242,,,218564.0,211911.0,430475.0,,,,0.1,,,16.552,72.0327495420242,,24.7565348130386,83.448,2.01786761465331
Luxembourg,1998,100.0,100.0,10.4674,49.043519763047,20.9699211443371,28.0735986187099,0.804875977828625,0.770629933306512,12.7,,9.2,,,,,,,,,2.91899991035461,21.6079998016357,75.4729995727539,1.68,20209122027.1171,6.04465146766655,,,,,,,,18.6442459176576,77.0170731707317,,,,0.70830845821486,30.64581655,,18.8357877383857,67.0946122071328,14.0696000544814,,1.24387080269218,,,215754.0,208946.0,424700.0,,,,0.1,,,17.107,70.2246041721568,,25.5744392594701,82.893,1.38147446908233
Luxembourg,1997,100.0,100.0,10.159,48.7960098759826,20.9006158299515,27.8953940460312,0.740050725043519,0.782378084209194,13.1,,9.4,,,,,,,,,2.34100008010864,23.3229999542236,74.3349990844727,1.71,19731912494.3617,5.70971709096601,,,,,,,,18.1083090547289,76.880487804878,,,,0.679496132758343,16.00289542,,18.7473510264921,67.2060651373656,14.0465838361422,,1.25350248369427,,,213238.0,206212.0,419450.0,,,,0.1,,,17.221,71.2450895117572,,25.0788935585595,82.779,1.19804590718219
Luxembourg,1996,100.0,100.0,10.6316,48.4028489334413,20.7722787884868,27.6305701449545,0.810013529144141,0.817336882910653,13.7,,9.4,,,,,,,,,2.64499998092651,22.9389991760254,74.4160003662109,1.77,21776609771.987,1.38842835214189,,8.68914031982422,,,,,,17.5934696810037,76.519512195122,,,,0.649772268581154,10.86959147,,18.6186440063865,67.3842207348327,13.9971352587808,,1.36114394109864,,,210723.0,203502.0,414225.0,,,,0.1,,,17.175,72.3065922328401,,23.7668686505104,82.825,1.27897736982801
Luxembourg,1995,100.0,100.0,11.1042,47.8061925775881,20.5606597699486,27.2455328076394,0.912723150405647,0.835217544341103,13.3,,9.3,,,,,,,,,3.87199997901917,25.2560005187988,70.8720016479492,1.7,21588170498.0843,1.43220027756334,,,,,,,,19.1570319019233,76.5121951219512,,,,0.658949135858185,6.575539815,,18.4332192410125,67.6561745833017,13.9106061756858,,1.40474246355929,,,208002.0,200623.0,408625.0,,,,0.1,,,17.107,70.3813899478564,,23.7061705490429,82.893,1.90181617158173
Luxembourg,1994,100.0,100.0,11.5768,47.1721613862326,20.382938000862,26.7892233853706,,0.582628353026172,13.5,,9.4,,,,,,,,,3.15499997138977,26.9750003814697,69.870002746582,1.72,18325791415.4811,3.82092112381542,,,,,,,,,76.3707317073171,,,,0.820811700297691,3.204260088,,18.2025330924651,67.9477080656904,13.8497588418445,,1.36184013740089,,,205217.0,197708.0,402925.0,,,,0.1,,,17.518,,,24.1760998397848,82.482,2.12262151224516
Luxembourg,1993,100.0,100.0,12.0494,46.4343212923904,20.1451544568681,26.2891668355223,,0.588276819540203,13.5,,9.8,,,,,,,,,3.19899988174438,26.423999786377,70.3769989013672,1.7,16486900186.5672,4.2006481939801,,,,,,,,,75.7121951219512,,,,0.78272764117806,1.280713692,,17.9529245734734,68.2898616466319,13.7572137798947,,1.34238702924688,,,202537.0,194938.0,397475.0,,,,0.1,,,18.143,,,22.9455301483262,81.857,1.74521902180951
Luxembourg,1992,100.0,100.0,12.522,45.6751556394217,19.8683565368557,25.806799102566,,0.588062334607468,13.1,,10.3,,,,,,,,,3.22099995613098,26.8330001831055,69.9459991455078,1.64,16065740777.9172,1.81965285482835,,,,,,,,,75.7707317073171,,,,0.915600641479879,0.286156661,,17.7153967613198,68.6459169021498,13.6386863365305,,1.32834757125223,,,199943.0,192232.0,392175.0,,,,0.1,,,18.472,,,21.4303955587384,81.528,1.81761499447245
Luxembourg,1991,100.0,100.0,12.2974,44.9898095280912,19.593804792519,25.3960047355722,,0.60389026106176,12.9,,9.7,,,,56.33313,11.9237,,,,3.24799990653992,27.1639995574951,69.5879974365234,1.6,14321878795.0384,8.64419007604043,,,,,,,,,75.4634146341463,,,,0.89809745145153,0.294808879,,17.5156334120181,68.9705242887315,13.5138422992504,,1.33968316953886,,,197450.0,189550.0,387000.0,,,,0.1,,,18.87,,,20.8723033808889,81.13,1.56550866915116
Luxembourg,1990,100.0,100.0,12.0728,44.410407684744,19.3472505861886,25.0631570985553,,0.624984375390615,12.9,,9.9,,,,,,,,,,,,1.6,13229247947.8513,5.31993218169593,,,,,,,,,75.0104146341463,,,,0.872594645471659,0.215824888,,17.3555688845468,69.2470487779963,13.3973823374569,,1.25174570700817,,,195016.0,186834.0,381850.0,,,,0.1,,,19.053,,,22.0973424345882,80.947,1.32089927091705
Luxembourg,1989,,,11.8482,43.9835054695405,19.2039098146274,24.779595654913,,,12.4,,10.6,,,,,,,,,,,,1.52,10391504709.2547,9.79806164642099,,,,,,,,,74.7524146341463,,,,0.872720429538411,0.176062864,,17.2099463603967,69.4524312560563,13.337622383547,,0.972627746123582,,,192852.0,184248.0,377100.0,,,,,,,19.109,,,21.8281326503175,80.891,1.04067030055209
Luxembourg,1988,,,11.6236,43.6865636037644,19.101136564758,24.5854270390064,,,12.3,,10.3,,,,,,,,,,,,1.51,9750161053.209,8.46328313792857,,,,,,,,,74.4803414634146,,,,1.05318022815323,0.144874077,,17.110376939896,69.595956356016,13.293666704088,,0.725614578503426,,,191294.0,182156.0,373450.0,,,,,,,19.164,,,22.7588137529707,80.836,0.794850653034216
Luxembourg,1987,,,11.399,43.5485432194366,19.0483012293098,24.5002419901268,,,11.4,,10.8,,,,,,,,,,,,1.4,8614215559.15721,3.95097797523376,,,,,,,,,74.193756097561,,,,1.01379935158771,0.101056921,,17.0675706994217,69.6627124216472,13.2697168789311,,0.648083393492208,,,190226.0,180524.0,370750.0,,,,,,,19.22,,,23.53081296118,80.78,0.716099480127465
Luxembourg,1986,,,11.9338,43.6031484275406,19.0539123383585,24.5492360891821,,,11.7,100.0,10.8,,,,,,,,,,,,1.43,6921264132.20155,9.98393453100887,,,,,,,,,73.8946097560976,,,,0.922118380062305,0.079204483,,17.0951484541563,69.6364731220129,13.2683784238308,,0.44867099908019,,,189240.0,179115.0,368355.0,,,,,,,19.275,,,23.3381134266662,80.725,0.518231085989667
Luxembourg,1985,,,12.4686,43.8414196448534,19.1157030952745,24.7257165495789,,,11.2,,11.0,,,,,,,,,,,,1.38,4738559684.76119,2.79170646357348,,,,,,,,,73.585756097561,,,,0.960269491673385,0.010902629,,17.1896294196531,69.5208839851288,13.2894865952181,,0.193256818675591,,,188526.0,178180.0,366706.0,,,,,,,19.331,,,24.0188540540043,80.669,0.26266812651548
Luxembourg,1984,,,13.0034,44.3927187798354,19.2998098424296,25.0929089374058,,,11.5,,11.1,,,,,,,,,,,,1.42,4594891580.56409,6.18693898641465,,,,,,,,,73.2719268292683,,,,1.15354572627764,0.0,,17.378312989516,69.2554572916524,13.3662297188316,,0.1027856081308,,,188156.0,177842.0,365998.0,,,,,,,19.387,,,24.0465343353762,80.613,0.172327274419578
Luxembourg,1983,,,13.5382,45.2298672513644,19.5706920247543,25.6591752266101,,,11.4,,11.3,,,,,,,,,,,,1.43,4683697830.37475,2.98907710527831,,,,,,,,,72.9588780487805,,,,1.20454104584461,0.0,,17.6679760747868,68.8564350337389,13.4755888914742,,0.0265336520751997,,,187846.0,177776.0,365622.0,,,,,,,19.443,,,24.5856330440349,80.557,0.0961301737623752
Luxembourg,1982,,,14.073,46.2345674073244,19.8689379815809,26.3656294257435,,,11.8,,11.3,,,,,,,,,,,,1.49,4764549532.05015,1.1312965292525,,,,,,,,,72.6534634146341,,,,1.19226665311722,0.0,,18.0296797024361,68.3832833924042,13.5870369051597,,0.082107428492381,,,187593.0,177932.0,365525.0,,,,,,,19.499,,,22.1528705564878,80.501,0.152707353675239
